Food_ID,Commodity,Category,Moisture_pct,Fat_pct,Protein_pct,pH,Respiration_Rate,Shelf_Life_Days,Storage_Temperature_C,Relative_Humidity_pct,Storage_Type,Transportation,Recommended_Packaging,Film_Thickness_um,OTR_Class,WVTR_Class,MAP_Suitable
F00879,Yogurt,Dairy,84.97,3.05,4.27,4.41,Very_Low,32,3.5,87,Chilled,Long_Distance,PP_Cup_Foil_Lid,48,Medium,Low,Yes
F00880,Fish,Seafood,74.21,4.52,20.33,6.19,Very_Low,5,1.3,88,Chilled,Normal,PA_PE_Vacuum,98,Low,Very_Low,Yes
F00881,Potato Chips,Snacks,1.8,27.98,6.04,6.11,Very_Low,173,24.8,73,Ambient,Normal,Metallized_PET_PE,92,Low,Very_Low,Yes
F00882,Milk Powder,Dairy,4.27,25.57,25.45,6.51,Very_Low,340,25.4,54,Ambient,Normal,Aluminum_Laminate,96,Very_Low,Very_Low,No
F00883,Tomato,Fresh Produce,96.45,0.22,0.85,4.33,High,15,5.0,83,Chilled,Refrigerated,Micro_Perforated_PE,43,High,High,Yes
F00884,Apple,Fresh Produce,89.51,0.3,0.23,3.52,High,63,4.7,73,Chilled,Long_Distance,Micro_Perforated_PE,31,High,High,Yes
F00885,Biscuits,Bakery,4.18,17.98,7.17,7.16,Very_Low,190,25.2,60,Ambient,Normal,BOPP_PE,55,Low,Low,No
F00886,Fresh Chicken,Meat,72.62,8.06,23.2,5.94,Very_Low,6,3.4,94,Chilled,Normal,PA_PE_Vacuum,89,Low,Very_Low,Yes
F00887,Frozen Peas,Frozen Vegetable,78.29,0.52,5.38,6.14,Low,388,-18.9,79,Frozen,Long_Distance,PE_Film,66,Medium,Low,Yes
F00888,Coffee Powder,Beverage,2.92,14.49,14.01,4.91,Very_Low,393,24.9,54,Ambient,Long_Distance,Metallized_PET_PE,90,Very_Low,Very_Low,No
F00889,Peanuts,Nuts,5.81,51.18,24.45,6.33,Very_Low,161,25.0,55,Ambient,Normal,Metallized_PET_PE,73,Very_Low,Very_Low,No
F00890,Cheese,Dairy,38.37,33.1,24.96,5.01,Very_Low,63,3.8,85,Chilled,Normal,PA_PE_Vacuum,90,Low,Very_Low,Yes
F00891,Bread,Bakery,38.35,3.97,9.11,5.6,Very_Low,7,25.1,58,Ambient,Normal,LDPE_Bag,43,Medium,Medium,No
F00892,Mango,Fresh Produce,85.76,0.39,0.91,3.76,High,21,10.7,75,Chilled,Normal,Breathable_PE,45,High,High,Yes
F00893,Carrot,Fresh Produce,86.03,0.14,0.86,5.99,High,30,3.2,78,Chilled,Long_Distance,Micro_Perforated_PE,38,High,High,Yes
F00894,Onion,Vegetable,88.36,0.0,1.13,5.26,Low,124,20.0,75,Ambient,Long_Distance,Breathable_PP,49,High,Medium,Yes
F00895,Rice,Grain,12.19,0.71,7.11,6.36,Very_Low,370,25.6,53,Ambient,Normal,HDPE,76,Low,Low,No
F00896,Wheat Flour,Grain,11.72,1.52,12.95,6.03,Very_Low,163,25.7,64,Ambient,Normal,HDPE,93,Low,Low,No
F00897,Ground Coffee,Beverage,2.67,14.84,14.6,4.78,Very_Low,327,25.0,56,Ambient,Normal,High_Barrier_Laminate,90,Very_Low,Very_Low,No
F00898,Butter,Dairy,15.98,82.33,0.85,6.13,Very_Low,122,3.6,93,Chilled,Long_Distance,Aluminum_Foil_Laminate,86,Very_Low,Very_Low,No
F00899,Yogurt,Dairy,83.69,3.03,4.03,4.6,Very_Low,31,4.3,90,Chilled,Refrigerated,PP_Cup_Foil_Lid,45,Medium,Low,Yes
F00900,Fish,Seafood,75.01,5.13,20.0,6.33,Very_Low,5,1.8,77,Chilled,Long_Distance,PA_PE_Vacuum,99,Low,Very_Low,Yes
F00901,Potato Chips,Snacks,1.94,26.76,5.87,6.09,Very_Low,185,24.6,58,Ambient,Long_Distance,Metallized_PET_PE,88,Low,Very_Low,Yes
F00902,Milk Powder,Dairy,3.78,26.66,25.63,6.48,Very_Low,403,25.8,59,Ambient,Normal,Aluminum_Laminate,95,Very_Low,Very_Low,No
F00903,Tomato,Fresh Produce,94.52,0.37,0.97,4.4,High,16,5.5,75,Chilled,Long_Distance,Micro_Perforated_PE,44,High,High,Yes
F00904,Apple,Fresh Produce,88.86,0.08,0.36,3.52,High,61,5.5,94,Chilled,Refrigerated,Micro_Perforated_PE,37,High,High,Yes
F00905,Biscuits,Bakery,3.78,17.53,7.07,6.84,Very_Low,178,25.2,70,Ambient,Long_Distance,BOPP_PE,63,Low,Low,No
F00906,Fresh Chicken,Meat,71.69,7.58,22.61,5.89,Very_Low,6,3.5,95,Chilled,Long_Distance,PA_PE_Vacuum,105,Low,Very_Low,Yes
F00907,Frozen Peas,Frozen Vegetable,75.95,0.53,5.66,6.1,Low,366,-17.3,83,Frozen,Normal,PE_Film,71,Medium,Low,Yes
F00908,Coffee Powder,Beverage,3.03,14.94,13.79,5.01,Very_Low,399,24.9,53,Ambient,Normal,Metallized_PET_PE,78,Very_Low,Very_Low,No
F00909,Peanuts,Nuts,5.81,49.88,25.29,6.4,Very_Low,193,25.1,65,Ambient,Long_Distance,Metallized_PET_PE,87,Very_Low,Very_Low,No
F00910,Cheese,Dairy,36.82,33.06,24.82,5.14,Very_Low,61,4.2,85,Chilled,Long_Distance,PA_PE_Vacuum,88,Low,Very_Low,Yes
F00911,Bread,Bakery,39.24,3.83,9.22,5.64,Very_Low,7,24.3,59,Ambient,Long_Distance,LDPE_Bag,57,Medium,Medium,No
F00912,Mango,Fresh Produce,80.51,0.28,0.87,4.18,High,21,9.8,78,Chilled,Refrigerated,Breathable_PE,38,High,High,Yes
F00913,Carrot,Fresh Produce,87.05,0.34,0.95,6.11,High,31,5.3,86,Chilled,Normal,Micro_Perforated_PE,36,High,High,Yes
F00914,Onion,Vegetable,93.94,0.11,1.21,5.53,Low,115,20.0,44,Ambient,Long_Distance,Breathable_PP,53,High,Medium,Yes
F00915,Rice,Grain,11.5,0.57,7.4,6.58,Very_Low,340,25.6,54,Ambient,Normal,HDPE,83,Low,Low,No
F00916,Wheat Flour,Grain,11.75,1.43,12.69,6.12,Very_Low,179,24.7,63,Ambient,Normal,HDPE,89,Low,Low,No
F00917,Ground Coffee,Beverage,3.07,15.57,13.64,5.17,Very_Low,350,24.7,48,Ambient,Long_Distance,High_Barrier_Laminate,91,Very_Low,Very_Low,No
F00918,Butter,Dairy,16.39,83.26,1.03,6.14,Very_Low,126,4.3,76,Chilled,Normal,Aluminum_Foil_Laminate,88,Very_Low,Very_Low,No
F00919,Yogurt,Dairy,86.56,3.06,4.14,4.62,Very_Low,30,4.0,87,Chilled,Long_Distance,PP_Cup_Foil_Lid,47,Medium,Low,Yes
F00920,Fish,Seafood,76.32,4.99,19.83,6.16,Very_Low,5,1.8,90,Chilled,Normal,PA_PE_Vacuum,88,Low,Very_Low,Yes
F00921,Potato Chips,Snacks,2.19,32.08,5.98,6.1,Very_Low,178,24.8,59,Ambient,Normal,Metallized_PET_PE,75,Low,Very_Low,Yes
F00922,Milk Powder,Dairy,3.69,26.47,25.17,6.57,Very_Low,364,25.4,65,Ambient,Normal,Aluminum_Laminate,101,Very_Low,Very_Low,No
F00923,Tomato,Fresh Produce,91.64,0.14,0.85,4.18,High,15,5.4,75,Chilled,Normal,Micro_Perforated_PE,44,High,High,Yes
F00924,Apple,Fresh Produce,87.44,0.27,0.43,3.41,High,56,5.2,76,Chilled,Long_Distance,Micro_Perforated_PE,34,High,High,Yes
F00925,Biscuits,Bakery,3.97,17.63,6.99,6.84,Very_Low,167,25.7,47,Ambient,Normal,BOPP_PE,64,Low,Low,No
F00926,Fresh Chicken,Meat,72.22,8.12,22.92,5.62,Very_Low,4,4.6,86,Chilled,Normal,PA_PE_Vacuum,86,Low,Very_Low,Yes
F00927,Frozen Peas,Frozen Vegetable,81.63,0.39,5.18,6.14,Low,338,-19.1,88,Frozen,Normal,PE_Film,64,Medium,Low,Yes
F00928,Coffee Powder,Beverage,2.94,15.2,13.93,5.07,Very_Low,379,25.8,55,Ambient,Normal,Metallized_PET_PE,80,Very_Low,Very_Low,No
F00929,Peanuts,Nuts,5.89,48.65,24.44,6.43,Very_Low,183,25.4,62,Ambient,Long_Distance,Metallized_PET_PE,84,Very_Low,Very_Low,No
F00930,Cheese,Dairy,36.39,32.0,25.37,5.24,Very_Low,61,4.0,80,Chilled,Long_Distance,PA_PE_Vacuum,101,Low,Very_Low,Yes
F00931,Bread,Bakery,37.83,4.16,8.95,5.6,Very_Low,5,26.2,71,Ambient,Long_Distance,LDPE_Bag,49,Medium,Medium,No
F00932,Mango,Fresh Produce,84.16,0.49,0.74,4.04,High,23,10.4,72,Chilled,Normal,Breathable_PE,39,High,High,Yes
F00933,Carrot,Fresh Produce,88.97,0.23,0.82,5.96,High,33,5.2,72,Chilled,Long_Distance,Micro_Perforated_PE,43,High,High,Yes
F00934,Onion,Vegetable,92.01,0.31,1.1,5.76,Low,121,19.8,54,Ambient,Normal,Breathable_PP,58,High,Medium,Yes
F00935,Rice,Grain,12.09,0.62,6.77,6.34,Very_Low,373,25.0,59,Ambient,Normal,HDPE,82,Low,Low,No
F00936,Wheat Flour,Grain,11.72,1.58,13.07,6.11,Very_Low,191,24.5,54,Ambient,Normal,HDPE,76,Low,Low,No
F00937,Ground Coffee,Beverage,3.33,15.65,14.99,4.81,Very_Low,340,25.3,69,Ambient,Normal,High_Barrier_Laminate,94,Very_Low,Very_Low,No
F00938,Butter,Dairy,16.09,80.14,1.03,6.27,Very_Low,127,4.0,95,Chilled,Refrigerated,Aluminum_Foil_Laminate,95,Very_Low,Very_Low,No
F00939,Yogurt,Dairy,86.6,2.99,3.88,4.38,Very_Low,34,3.9,89,Chilled,Refrigerated,PP_Cup_Foil_Lid,55,Medium,Low,Yes
F00940,Fish,Seafood,74.09,5.01,20.48,6.19,Very_Low,7,1.3,90,Chilled,Refrigerated,PA_PE_Vacuum,93,Low,Very_Low,Yes
F00941,Potato Chips,Snacks,2.04,30.13,5.76,6.19,Very_Low,173,23.3,84,Ambient,Long_Distance,Metallized_PET_PE,76,Low,Very_Low,Yes
F00942,Milk Powder,Dairy,3.78,25.42,27.65,6.72,Very_Low,321,24.7,45,Ambient,Long_Distance,Aluminum_Laminate,95,Very_Low,Very_Low,No
F00943,Tomato,Fresh Produce,94.74,0.31,0.64,4.2,High,14,5.6,82,Chilled,Long_Distance,Micro_Perforated_PE,50,High,High,Yes
F00944,Apple,Fresh Produce,87.97,0.32,0.07,3.43,High,64,4.3,94,Chilled,Refrigerated,Micro_Perforated_PE,40,High,High,Yes
F00945,Biscuits,Bakery,3.61,17.83,7.0,6.95,Very_Low,175,25.1,73,Ambient,Normal,BOPP_PE,59,Low,Low,No
F00946,Fresh Chicken,Meat,70.71,8.15,23.09,5.61,Very_Low,4,3.6,77,Chilled,Normal,PA_PE_Vacuum,88,Low,Very_Low,Yes
F00947,Frozen Peas,Frozen Vegetable,80.71,0.53,5.37,6.41,Low,387,-18.0,90,Frozen,Long_Distance,PE_Film,72,Medium,Low,Yes
F00948,Coffee Powder,Beverage,3.03,15.07,13.37,5.12,Very_Low,349,25.0,69,Ambient,Long_Distance,Metallized_PET_PE,85,Very_Low,Very_Low,No
F00949,Peanuts,Nuts,5.86,52.31,25.75,6.69,Very_Low,164,24.4,70,Ambient,Normal,Metallized_PET_PE,71,Very_Low,Very_Low,No
F00950,Cheese,Dairy,38.31,32.88,26.08,5.25,Very_Low,63,3.8,87,Chilled,Normal,PA_PE_Vacuum,81,Low,Very_Low,Yes
F00951,Bread,Bakery,35.99,4.01,9.02,5.71,Very_Low,7,24.7,58,Ambient,Long_Distance,LDPE_Bag,52,Medium,Medium,No
F00952,Mango,Fresh Produce,83.78,0.35,0.8,4.32,High,22,10.6,88,Chilled,Long_Distance,Breathable_PE,41,High,High,Yes
F00953,Carrot,Fresh Produce,90.47,0.15,1.03,6.06,High,30,5.9,85,Chilled,Normal,Micro_Perforated_PE,37,High,High,Yes
F00954,Onion,Vegetable,88.0,0.21,0.91,5.32,Low,124,19.9,58,Ambient,Normal,Breathable_PP,45,High,Medium,Yes
F00955,Rice,Grain,12.04,0.73,7.04,6.44,Very_Low,369,25.5,68,Ambient,Normal,HDPE,78,Low,Low,No
F00956,Wheat Flour,Grain,11.9,1.59,13.34,5.99,Very_Low,178,25.1,57,Ambient,Long_Distance,HDPE,83,Low,Low,No
F00957,Ground Coffee,Beverage,3.16,14.89,13.81,4.85,Very_Low,363,25.3,53,Ambient,Normal,High_Barrier_Laminate,91,Very_Low,Very_Low,No
F00958,Butter,Dairy,16.09,77.73,0.95,6.02,Very_Low,120,3.2,88,Chilled,Long_Distance,Aluminum_Foil_Laminate,93,Very_Low,Very_Low,No
F00959,Yogurt,Dairy,84.05,2.88,3.91,4.51,Very_Low,32,3.7,84,Chilled,Normal,PP_Cup_Foil_Lid,52,Medium,Low,Yes
F00960,Fish,Seafood,74.05,4.58,20.02,6.29,Very_Low,8,1.8,79,Chilled,Normal,PA_PE_Vacuum,92,Low,Very_Low,Yes
F00961,Potato Chips,Snacks,1.77,29.9,5.9,6.35,Very_Low,182,24.6,56,Ambient,Long_Distance,Metallized_PET_PE,86,Low,Very_Low,Yes
F00962,Milk Powder,Dairy,3.92,26.17,26.04,6.66,Very_Low,360,24.9,74,Ambient,Long_Distance,Aluminum_Laminate,106,Very_Low,Very_Low,No
F00963,Tomato,Fresh Produce,98.23,0.21,0.97,4.38,High,13,5.4,82,Chilled,Normal,Micro_Perforated_PE,39,High,High,Yes
F00964,Apple,Fresh Produce,87.39,0.02,0.3,3.3,High,60,5.7,77,Chilled,Normal,Micro_Perforated_PE,32,High,High,Yes
F00965,Biscuits,Bakery,4.03,18.2,7.35,6.86,Very_Low,191,24.8,55,Ambient,Long_Distance,BOPP_PE,60,Low,Low,No
F00966,Fresh Chicken,Meat,72.72,7.89,22.53,5.89,Very_Low,5,3.9,89,Chilled,Long_Distance,PA_PE_Vacuum,94,Low,Very_Low,Yes
F00967,Frozen Peas,Frozen Vegetable,79.83,0.3,5.12,6.23,Low,396,-18.1,79,Frozen,Normal,PE_Film,65,Medium,Low,Yes
F00968,Coffee Powder,Beverage,3.28,14.78,13.82,5.26,Very_Low,361,25.4,60,Ambient,Normal,Metallized_PET_PE,71,Very_Low,Very_Low,No
F00969,Peanuts,Nuts,6.08,48.56,25.14,6.58,Very_Low,171,24.8,52,Ambient,Normal,Metallized_PET_PE,76,Very_Low,Very_Low,No
F00970,Cheese,Dairy,36.75,34.99,23.77,5.17,Very_Low,60,4.0,90,Chilled,Long_Distance,PA_PE_Vacuum,107,Low,Very_Low,Yes
F00971,Bread,Bakery,39.82,4.02,9.54,5.37,Very_Low,7,25.4,58,Ambient,Long_Distance,LDPE_Bag,43,Medium,Medium,No
F00972,Mango,Fresh Produce,83.6,0.39,0.58,3.98,High,22,9.5,78,Chilled,Long_Distance,Breathable_PE,44,High,High,Yes
F00973,Carrot,Fresh Produce,86.11,0.22,0.94,6.05,High,28,5.1,95,Chilled,Refrigerated,Micro_Perforated_PE,44,High,High,Yes
F00974,Onion,Vegetable,89.24,0.0,0.94,5.59,Low,126,19.7,47,Ambient,Normal,Breathable_PP,39,High,Medium,Yes
F00975,Rice,Grain,11.82,0.72,7.16,6.43,Very_Low,374,24.6,54,Ambient,Normal,HDPE,86,Low,Low,No
F00976,Wheat Flour,Grain,12.24,1.72,13.34,6.22,Very_Low,198,25.2,58,Ambient,Long_Distance,HDPE,85,Low,Low,No
F00977,Ground Coffee,Beverage,3.06,15.09,14.74,4.95,Very_Low,385,25.1,47,Ambient,Long_Distance,High_Barrier_Laminate,86,Very_Low,Very_Low,No
F00978,Butter,Dairy,15.26,79.1,1.01,6.1,Very_Low,114,4.0,95,Chilled,Normal,Aluminum_Foil_Laminate,93,Very_Low,Very_Low,No
F00979,Yogurt,Dairy,86.59,3.08,3.9,4.34,Very_Low,27,3.3,95,Chilled,Refrigerated,PP_Cup_Foil_Lid,58,Medium,Low,Yes
F00980,Fish,Seafood,74.65,4.9,18.88,6.29,Very_Low,5,2.4,85,Chilled,Refrigerated,PA_PE_Vacuum,91,Low,Very_Low,Yes
F00981,Potato Chips,Snacks,2.22,29.9,6.32,6.35,Very_Low,176,25.4,65,Ambient,Long_Distance,Metallized_PET_PE,79,Low,Very_Low,Yes
F00982,Milk Powder,Dairy,4.61,25.48,25.65,6.69,Very_Low,357,24.4,57,Ambient,Long_Distance,Aluminum_Laminate,110,Very_Low,Very_Low,No
F00983,Tomato,Fresh Produce,94.11,0.23,0.96,4.45,High,12,4.7,88,Chilled,Long_Distance,Micro_Perforated_PE,44,High,High,Yes
F00984,Apple,Fresh Produce,84.31,0.22,0.16,3.49,High,62,4.4,83,Chilled,Long_Distance,Micro_Perforated_PE,44,High,High,Yes
F00985,Biscuits,Bakery,4.15,17.95,7.16,7.04,Very_Low,182,24.9,70,Ambient,Normal,BOPP_PE,62,Low,Low,No
F00986,Fresh Chicken,Meat,71.67,7.95,22.06,5.69,Very_Low,6,4.1,85,Chilled,Long_Distance,PA_PE_Vacuum,92,Low,Very_Low,Yes
F00987,Frozen Peas,Frozen Vegetable,76.12,0.41,5.83,6.34,Low,350,-17.3,73,Frozen,Long_Distance,PE_Film,63,Medium,Low,Yes
F00988,Coffee Powder,Beverage,3.13,15.09,14.4,5.09,Very_Low,360,24.4,46,Ambient,Long_Distance,Metallized_PET_PE,79,Very_Low,Very_Low,No
F00989,Peanuts,Nuts,6.07,50.71,25.47,6.48,Very_Low,192,23.8,76,Ambient,Long_Distance,Metallized_PET_PE,71,Very_Low,Very_Low,No
F00990,Cheese,Dairy,37.92,33.92,26.39,5.21,Very_Low,66,3.5,83,Chilled,Long_Distance,PA_PE_Vacuum,89,Low,Very_Low,Yes
F00991,Bread,Bakery,37.39,3.93,9.12,5.54,Very_Low,6,25.2,58,Ambient,Normal,LDPE_Bag,41,Medium,Medium,No
F00992,Mango,Fresh Produce,82.03,0.36,0.67,3.93,High,21,10.4,82,Chilled,Refrigerated,Breathable_PE,38,High,High,Yes
F00993,Carrot,Fresh Produce,87.61,0.19,1.01,5.95,High,32,4.5,87,Chilled,Refrigerated,Micro_Perforated_PE,37,High,High,Yes
F00994,Onion,Vegetable,89.6,0.09,1.18,5.37,Low,120,19.2,62,Ambient,Long_Distance,Breathable_PP,53,High,Medium,Yes
F00995,Rice,Grain,12.16,0.63,7.08,6.5,Very_Low,357,25.0,51,Ambient,Long_Distance,HDPE,82,Low,Low,No
F00996,Wheat Flour,Grain,11.64,1.44,12.97,6.28,Very_Low,174,24.7,63,Ambient,Long_Distance,HDPE,77,Low,Low,No
F00997,Ground Coffee,Beverage,2.93,15.06,13.84,5.05,Very_Low,334,25.1,52,Ambient,Long_Distance,High_Barrier_Laminate,96,Very_Low,Very_Low,No
F00998,Butter,Dairy,15.61,82.03,0.89,6.26,Very_Low,115,4.6,84,Chilled,Normal,Aluminum_Foil_Laminate,90,Very_Low,Very_Low,No
F00999,Yogurt,Dairy,85.16,2.91,3.9,4.44,Very_Low,30,4.0,82,Chilled,Refrigerated,PP_Cup_Foil_Lid,53,Medium,Low,Yes
F01000,Fish,Seafood,76.97,4.87,19.64,6.27,Very_Low,5,2.3,86,Chilled,Normal,PA_PE_Vacuum,92,Low,Very_Low,Yes
F01001,Potato Chips,Snacks,2.34,31.3,6.06,6.17,Very_Low,180,25.6,44,Ambient,Long_Distance,Metallized_PET_PE,75,Low,Very_Low,Yes
F01002,Milk Powder,Dairy,3.95,25.86,25.22,6.39,Very_Low,387,24.6,57,Ambient,Long_Distance,Aluminum_Laminate,96,Very_Low,Very_Low,No
F01003,Tomato,Fresh Produce,96.57,0.2,1.07,4.42,High,14,4.1,79,Chilled,Normal,Micro_Perforated_PE,45,High,High,Yes
F01004,Apple,Fresh Produce,87.37,0.37,0.33,3.58,High,59,4.3,79,Chilled,Long_Distance,Micro_Perforated_PE,40,High,High,Yes
F01005,Biscuits,Bakery,4.16,18.57,6.55,7.01,Very_Low,193,25.1,60,Ambient,Long_Distance,BOPP_PE,57,Low,Low,No
F01006,Fresh Chicken,Meat,71.37,8.52,22.94,5.94,Very_Low,5,4.4,92,Chilled,Long_Distance,PA_PE_Vacuum,91,Low,Very_Low,Yes
F01007,Frozen Peas,Frozen Vegetable,81.29,0.4,5.38,6.09,Low,354,-18.3,85,Frozen,Normal,PE_Film,78,Medium,Low,Yes
F01008,Coffee Powder,Beverage,3.16,15.06,13.68,4.96,Very_Low,349,25.0,61,Ambient,Long_Distance,Metallized_PET_PE,88,Very_Low,Very_Low,No
F01009,Peanuts,Nuts,6.53,48.68,25.65,6.61,Very_Low,186,24.7,63,Ambient,Normal,Metallized_PET_PE,80,Very_Low,Very_Low,No
F01010,Cheese,Dairy,36.35,32.79,26.09,5.0,Very_Low,66,4.1,84,Chilled,Long_Distance,PA_PE_Vacuum,89,Low,Very_Low,Yes
F01011,Bread,Bakery,37.13,4.1,9.15,5.39,Very_Low,7,25.6,44,Ambient,Long_Distance,LDPE_Bag,52,Medium,Medium,No
F01012,Mango,Fresh Produce,83.14,0.37,0.82,3.76,High,22,10.2,93,Chilled,Normal,Breathable_PE,48,High,High,Yes
F01013,Carrot,Fresh Produce,88.96,0.1,0.87,5.85,High,29,5.5,90,Chilled,Long_Distance,Micro_Perforated_PE,33,High,High,Yes
F01014,Onion,Vegetable,87.83,0.31,1.1,5.47,Low,115,19.9,53,Ambient,Long_Distance,Breathable_PP,46,High,Medium,Yes
F01015,Rice,Grain,11.63,0.65,6.93,6.68,Very_Low,366,24.9,49,Ambient,Long_Distance,HDPE,85,Low,Low,No
F01016,Wheat Flour,Grain,11.86,1.61,12.5,6.0,Very_Low,168,25.1,69,Ambient,Long_Distance,HDPE,78,Low,Low,No
F01017,Ground Coffee,Beverage,3.08,14.11,13.07,4.97,Very_Low,370,24.4,51,Ambient,Normal,High_Barrier_Laminate,93,Very_Low,Very_Low,No
F01018,Butter,Dairy,15.44,76.74,0.97,6.29,Very_Low,114,4.4,87,Chilled,Normal,Aluminum_Foil_Laminate,98,Very_Low,Very_Low,No
F01019,Yogurt,Dairy,90.54,2.91,3.81,4.45,Very_Low,29,4.3,94,Chilled,Refrigerated,PP_Cup_Foil_Lid,52,Medium,Low,Yes
F01020,Fish,Seafood,75.22,5.25,20.12,6.31,Very_Low,5,2.4,72,Chilled,Refrigerated,PA_PE_Vacuum,90,Low,Very_Low,Yes
F01021,Potato Chips,Snacks,2.04,30.42,6.07,6.29,Very_Low,182,23.9,61,Ambient,Normal,Metallized_PET_PE,80,Low,Very_Low,Yes
F01022,Milk Powder,Dairy,4.34,25.92,24.91,6.61,Very_Low,355,25.1,59,Ambient,Normal,Aluminum_Laminate,106,Very_Low,Very_Low,No
F01023,Tomato,Fresh Produce,98.78,0.14,0.76,4.38,High,16,5.3,86,Chilled,Long_Distance,Micro_Perforated_PE,42,High,High,Yes
F01024,Apple,Fresh Produce,81.89,0.16,0.46,3.49,High,62,4.7,87,Chilled,Normal,Micro_Perforated_PE,48,High,High,Yes
F01025,Biscuits,Bakery,4.33,17.09,7.2,7.1,Very_Low,181,24.0,46,Ambient,Long_Distance,BOPP_PE,61,Low,Low,No
F01026,Fresh Chicken,Meat,74.52,7.94,23.02,5.76,Very_Low,4,4.4,87,Chilled,Normal,PA_PE_Vacuum,75,Low,Very_Low,Yes
F01027,Frozen Peas,Frozen Vegetable,77.52,0.55,5.42,6.31,Low,402,-18.7,84,Frozen,Normal,PE_Film,69,Medium,Low,Yes
F01028,Coffee Powder,Beverage,3.17,15.02,13.93,5.0,Very_Low,369,25.0,53,Ambient,Normal,Metallized_PET_PE,71,Very_Low,Very_Low,No
F01029,Peanuts,Nuts,5.45,49.42,25.94,6.67,Very_Low,197,24.1,73,Ambient,Normal,Metallized_PET_PE,81,Very_Low,Very_Low,No
F01030,Cheese,Dairy,38.33,31.72,26.02,5.36,Very_Low,60,4.5,93,Chilled,Refrigerated,PA_PE_Vacuum,89,Low,Very_Low,Yes
F01031,Bread,Bakery,39.12,3.86,8.67,5.53,Very_Low,8,24.9,65,Ambient,Normal,LDPE_Bag,46,Medium,Medium,No
F01032,Mango,Fresh Produce,81.84,0.43,0.86,4.07,High,22,9.6,72,Chilled,Refrigerated,Breathable_PE,38,High,High,Yes
F01033,Carrot,Fresh Produce,89.21,0.13,0.91,5.91,High,27,5.0,73,Chilled,Refrigerated,Micro_Perforated_PE,42,High,High,Yes
F01034,Onion,Vegetable,87.07,0.1,1.15,5.59,Low,121,20.2,60,Ambient,Normal,Breathable_PP,53,High,Medium,Yes
F01035,Rice,Grain,11.71,0.61,6.89,6.38,Very_Low,375,24.4,44,Ambient,Long_Distance,HDPE,86,Low,Low,No
F01036,Wheat Flour,Grain,11.63,1.59,13.48,6.29,Very_Low,176,24.8,52,Ambient,Long_Distance,HDPE,82,Low,Low,No
F01037,Ground Coffee,Beverage,3.48,15.21,13.71,5.12,Very_Low,408,25.1,64,Ambient,Long_Distance,High_Barrier_Laminate,93,Very_Low,Very_Low,No
F01038,Butter,Dairy,15.72,82.75,0.99,6.17,Very_Low,123,3.6,82,Chilled,Refrigerated,Aluminum_Foil_Laminate,91,Very_Low,Very_Low,No
F01039,Yogurt,Dairy,86.4,2.99,3.99,4.33,Very_Low,30,4.2,77,Chilled,Refrigerated,PP_Cup_Foil_Lid,49,Medium,Low,Yes
F01040,Fish,Seafood,74.69,5.12,21.03,6.12,Very_Low,6,1.9,77,Chilled,Refrigerated,PA_PE_Vacuum,91,Low,Very_Low,Yes
F01041,Potato Chips,Snacks,1.86,30.05,5.63,5.94,Very_Low,198,25.3,60,Ambient,Normal,Metallized_PET_PE,78,Low,Very_Low,Yes
F01042,Milk Powder,Dairy,3.92,25.04,26.44,6.52,Very_Low,326,24.8,67,Ambient,Normal,Aluminum_Laminate,98,Very_Low,Very_Low,No
F01043,Tomato,Fresh Produce,95.37,0.29,1.01,4.25,High,14,5.0,86,Chilled,Refrigerated,Micro_Perforated_PE,47,High,High,Yes
F01044,Apple,Fresh Produce,89.61,0.15,0.33,3.58,High,58,4.8,86,Chilled,Refrigerated,Micro_Perforated_PE,36,High,High,Yes
F01045,Biscuits,Bakery,3.87,17.59,7.15,6.82,Very_Low,185,25.3,52,Ambient,Long_Distance,BOPP_PE,56,Low,Low,No
F01046,Fresh Chicken,Meat,72.5,8.2,22.65,5.82,Very_Low,4,4.3,84,Chilled,Normal,PA_PE_Vacuum,95,Low,Very_Low,Yes
F01047,Frozen Peas,Frozen Vegetable,78.95,0.37,5.46,6.1,Low,359,-19.4,86,Frozen,Long_Distance,PE_Film,63,Medium,Low,Yes
F01048,Coffee Powder,Beverage,2.6,15.4,14.11,4.99,Very_Low,365,25.2,65,Ambient,Normal,Metallized_PET_PE,84,Very_Low,Very_Low,No
F01049,Peanuts,Nuts,6.19,48.93,24.26,6.77,Very_Low,184,24.9,71,Ambient,Normal,Metallized_PET_PE,89,Very_Low,Very_Low,No
F01050,Cheese,Dairy,37.85,34.39,25.32,5.13,Very_Low,63,3.4,83,Chilled,Long_Distance,PA_PE_Vacuum,93,Low,Very_Low,Yes
F01051,Bread,Bakery,36.85,3.98,9.41,5.57,Very_Low,9,25.0,59,Ambient,Normal,LDPE_Bag,57,Medium,Medium,No
F01052,Mango,Fresh Produce,84.54,0.38,0.87,3.81,High,21,10.1,89,Chilled,Refrigerated,Breathable_PE,47,High,High,Yes
F01053,Carrot,Fresh Produce,89.33,0.13,0.74,6.05,High,29,4.8,79,Chilled,Normal,Micro_Perforated_PE,41,High,High,Yes
F01054,Onion,Vegetable,90.8,0.09,1.26,5.46,Low,111,19.9,57,Ambient,Normal,Breathable_PP,43,High,Medium,Yes
