Food_ID,Commodity,Category,Moisture_pct,Fat_pct,Protein_pct,pH,Respiration_Rate,Shelf_Life_Days,Storage_Temperature_C,Relative_Humidity_pct,Storage_Type,Transportation,Recommended_Packaging,Film_Thickness_um,OTR_Class,WVTR_Class,MAP_Suitable,raw_moisture_pct,is_flagged,flag_reason
F00958,Butter,Dairy,16.09,77.73,0.95,6.02,Very_Low,120,3.2,88.0,Chilled,Long_Distance,Aluminum_Foil_Laminate,93,Very_Low,Very_Low,No,16.09,False,
F00959,Yogurt,Dairy,84.05,2.88,3.91,4.51,Very_Low,32,3.7,84.0,Chilled,Normal,PP_Cup_Foil_Lid,52,Medium,Low,Yes,84.05,False,
F00960,Fish,Seafood,74.05,4.58,20.02,6.29,Very_Low,8,1.8,79.0,Chilled,Normal,PA_PE_Vacuum,92,Low,Very_Low,Yes,74.05,False,
F00961,Potato Chips,Snacks,1.77,29.9,5.9,6.35,Very_Low,182,24.6,56.0,Ambient,Long_Distance,Metallized_PET_PE,86,Low,Very_Low,Yes,1.77,False,
F00962,Milk Powder,Dairy,3.92,26.17,26.04,6.66,Very_Low,360,24.9,74.0,Ambient,Long_Distance,Aluminum_Laminate,106,Very_Low,Very_Low,No,3.92,False,
F00963,Tomato,Fresh Produce,98.23,0.21,0.97,4.38,High,13,5.4,82.0,Chilled,Normal,Micro_Perforated_PE,39,High,High,Yes,98.23,False,
F00964,Apple,Fresh Produce,87.39,0.02,0.3,3.3,High,60,5.7,77.0,Chilled,Normal,Micro_Perforated_PE,32,High,High,Yes,87.39,False,
F00965,Biscuits,Bakery,4.03,18.2,7.35,6.86,Very_Low,191,24.8,55.0,Ambient,Long_Distance,BOPP_PE,60,Low,Low,No,4.03,False,
F00966,Fresh Chicken,Meat,72.72,7.89,22.53,5.89,Very_Low,5,3.9,89.0,Chilled,Long_Distance,PA_PE_Vacuum,94,Low,Very_Low,Yes,72.72,True,Proximate sum > 100%; 
F00967,Frozen Peas,Frozen Vegetable,79.83,0.3,5.12,6.23,Low,396,-18.1,79.0,Frozen,Normal,PE_Film,65,Medium,Low,Yes,79.83,False,
F00968,Coffee Powder,Beverage,3.28,14.78,13.82,5.26,Very_Low,361,25.4,60.0,Ambient,Normal,Metallized_PET_PE,71,Very_Low,Very_Low,No,3.28,False,
F00969,Peanuts,Nuts,6.08,48.56,25.14,6.58,Very_Low,171,24.8,52.0,Ambient,Normal,Metallized_PET_PE,76,Very_Low,Very_Low,No,6.08,False,
F00970,Cheese,Dairy,36.75,34.99,23.77,5.17,Very_Low,60,4.0,90.0,Chilled,Long_Distance,PA_PE_Vacuum,107,Low,Very_Low,Yes,36.75,False,
F00971,Bread,Bakery,39.82,4.02,9.54,5.37,Very_Low,7,25.4,58.0,Ambient,Long_Distance,LDPE_Bag,43,Medium,Medium,No,39.82,False,
F00972,Mango,Fresh Produce,83.6,0.39,0.58,3.98,High,22,9.5,78.0,Chilled,Long_Distance,Breathable_PE,44,High,High,Yes,83.6,False,
F00973,Carrot,Fresh Produce,86.11,0.22,0.94,6.05,High,28,5.1,95.0,Chilled,Refrigerated,Micro_Perforated_PE,44,High,High,Yes,86.11,False,
F00974,Onion,Vegetable,89.24,0.0,0.94,5.59,Low,126,19.7,47.0,Ambient,Normal,Breathable_PP,39,High,Medium,Yes,89.24,False,
F00975,Rice,Grain,11.82,0.72,7.16,6.43,Very_Low,374,24.6,54.0,Ambient,Normal,HDPE,86,Low,Low,No,11.82,False,
F00976,Wheat Flour,Grain,12.24,1.72,13.34,6.22,Very_Low,198,25.2,58.0,Ambient,Long_Distance,HDPE,85,Low,Low,No,12.24,False,
F00977,Ground Coffee,Beverage,3.06,15.09,14.74,4.95,Very_Low,385,25.1,47.0,Ambient,Long_Distance,High_Barrier_Laminate,86,Very_Low,Very_Low,No,3.06,False,
F00978,Butter,Dairy,15.26,79.1,1.01,6.1,Very_Low,114,4.0,95.0,Chilled,Normal,Aluminum_Foil_Laminate,93,Very_Low,Very_Low,No,15.26,False,
F00979,Yogurt,Dairy,86.59,3.08,3.9,4.34,Very_Low,27,3.3,95.0,Chilled,Refrigerated,PP_Cup_Foil_Lid,58,Medium,Low,Yes,86.59,False,
F00980,Fish,Seafood,74.65,4.9,18.88,6.29,Very_Low,5,2.4,85.0,Chilled,Refrigerated,PA_PE_Vacuum,91,Low,Very_Low,Yes,74.65,False,
F00981,Potato Chips,Snacks,2.22,29.9,6.32,6.35,Very_Low,176,25.4,65.0,Ambient,Long_Distance,Metallized_PET_PE,79,Low,Very_Low,Yes,2.22,False,
F00982,Milk Powder,Dairy,4.61,25.48,25.65,6.69,Very_Low,357,24.4,57.0,Ambient,Long_Distance,Aluminum_Laminate,110,Very_Low,Very_Low,No,4.61,False,
F00983,Tomato,Fresh Produce,94.11,0.23,0.96,4.45,High,12,4.7,88.0,Chilled,Long_Distance,Micro_Perforated_PE,44,High,High,Yes,94.11,False,
F00984,Apple,Fresh Produce,84.31,0.22,0.16,3.49,High,62,4.4,83.0,Chilled,Long_Distance,Micro_Perforated_PE,44,High,High,Yes,84.31,False,
F00985,Biscuits,Bakery,4.15,17.95,7.16,7.04,Very_Low,182,24.9,70.0,Ambient,Normal,BOPP_PE,62,Low,Low,No,4.15,False,
F00986,Fresh Chicken,Meat,71.67,7.95,22.06,5.69,Very_Low,6,4.1,85.0,Chilled,Long_Distance,PA_PE_Vacuum,92,Low,Very_Low,Yes,71.67,True,Proximate sum > 100%; 
F00987,Frozen Peas,Frozen Vegetable,76.12,0.41,5.83,6.34,Low,350,-17.3,73.0,Frozen,Long_Distance,PE_Film,63,Medium,Low,Yes,76.12,False,
F00988,Coffee Powder,Beverage,3.13,15.09,14.4,5.09,Very_Low,360,24.4,46.0,Ambient,Long_Distance,Metallized_PET_PE,79,Very_Low,Very_Low,No,3.13,False,
F00989,Peanuts,Nuts,6.07,50.71,25.47,6.48,Very_Low,192,23.8,76.0,Ambient,Long_Distance,Metallized_PET_PE,71,Very_Low,Very_Low,No,6.07,False,
F00990,Cheese,Dairy,37.92,33.92,26.39,5.21,Very_Low,66,3.5,83.0,Chilled,Long_Distance,PA_PE_Vacuum,89,Low,Very_Low,Yes,37.92,False,
F00991,Bread,Bakery,37.39,3.93,9.12,5.54,Very_Low,6,25.2,58.0,Ambient,Normal,LDPE_Bag,41,Medium,Medium,No,37.39,False,
F00992,Mango,Fresh Produce,82.03,0.36,0.67,3.93,High,21,10.4,82.0,Chilled,Refrigerated,Breathable_PE,38,High,High,Yes,82.03,False,
F00993,Carrot,Fresh Produce,87.61,0.19,1.01,5.95,High,32,4.5,87.0,Chilled,Refrigerated,Micro_Perforated_PE,37,High,High,Yes,87.61,False,
F00994,Onion,Vegetable,89.6,0.09,1.18,5.37,Low,120,19.2,62.0,Ambient,Long_Distance,Breathable_PP,53,High,Medium,Yes,89.6,False,
F00995,Rice,Grain,12.16,0.63,7.08,6.5,Very_Low,357,25.0,51.0,Ambient,Long_Distance,HDPE,82,Low,Low,No,12.16,False,
F00996,Wheat Flour,Grain,11.64,1.44,12.97,6.28,Very_Low,174,24.7,63.0,Ambient,Long_Distance,HDPE,77,Low,Low,No,11.64,False,
F00997,Ground Coffee,Beverage,2.93,15.06,13.84,5.05,Very_Low,334,25.1,52.0,Ambient,Long_Distance,High_Barrier_Laminate,96,Very_Low,Very_Low,No,2.93,False,
F00998,Butter,Dairy,15.61,82.03,0.89,6.26,Very_Low,115,4.6,84.0,Chilled,Normal,Aluminum_Foil_Laminate,90,Very_Low,Very_Low,No,15.61,False,
F00999,Yogurt,Dairy,85.16,2.91,3.9,4.44,Very_Low,30,4.0,82.0,Chilled,Refrigerated,PP_Cup_Foil_Lid,53,Medium,Low,Yes,85.16,False,
F01000,Fish,Seafood,76.97,4.87,19.64,6.27,Very_Low,5,2.3,86.0,Chilled,Normal,PA_PE_Vacuum,92,Low,Very_Low,Yes,76.97,True,Proximate sum > 100%; 
F01001,Potato Chips,Snacks,2.34,31.3,6.06,6.17,Very_Low,180,25.6,44.0,Ambient,Long_Distance,Metallized_PET_PE,75,Low,Very_Low,Yes,2.34,False,
F01002,Milk Powder,Dairy,3.95,25.86,25.22,6.39,Very_Low,387,24.6,57.0,Ambient,Long_Distance,Aluminum_Laminate,96,Very_Low,Very_Low,No,3.95,False,
F01003,Tomato,Fresh Produce,96.57,0.2,1.07,4.42,High,14,4.1,79.0,Chilled,Normal,Micro_Perforated_PE,45,High,High,Yes,96.57,False,
F01004,Apple,Fresh Produce,87.37,0.37,0.33,3.58,High,59,4.3,79.0,Chilled,Long_Distance,Micro_Perforated_PE,40,High,High,Yes,87.37,False,
F01005,Biscuits,Bakery,4.16,18.57,6.55,7.01,Very_Low,193,25.1,60.0,Ambient,Long_Distance,BOPP_PE,57,Low,Low,No,4.16,False,
F01006,Fresh Chicken,Meat,71.37,8.52,22.94,5.94,Very_Low,5,4.4,92.0,Chilled,Long_Distance,PA_PE_Vacuum,91,Low,Very_Low,Yes,71.37,True,Proximate sum > 100%; 
F01007,Frozen Peas,Frozen Vegetable,81.29,0.4,5.38,6.09,Low,354,-18.3,85.0,Frozen,Normal,PE_Film,78,Medium,Low,Yes,81.29,False,
F01008,Coffee Powder,Beverage,3.16,15.06,13.68,4.96,Very_Low,349,25.0,61.0,Ambient,Long_Distance,Metallized_PET_PE,88,Very_Low,Very_Low,No,3.16,False,
F01009,Peanuts,Nuts,6.53,48.68,25.65,6.61,Very_Low,186,24.7,63.0,Ambient,Normal,Metallized_PET_PE,80,Very_Low,Very_Low,No,6.53,False,
F01010,Cheese,Dairy,36.35,32.79,26.09,5.0,Very_Low,66,4.1,84.0,Chilled,Long_Distance,PA_PE_Vacuum,89,Low,Very_Low,Yes,36.35,False,
F01011,Bread,Bakery,37.13,4.1,9.15,5.39,Very_Low,7,25.6,44.0,Ambient,Long_Distance,LDPE_Bag,52,Medium,Medium,No,37.13,False,
F01012,Mango,Fresh Produce,83.14,0.37,0.82,3.76,High,22,10.2,93.0,Chilled,Normal,Breathable_PE,48,High,High,Yes,83.14,False,
F01013,Carrot,Fresh Produce,88.96,0.1,0.87,5.85,High,29,5.5,90.0,Chilled,Long_Distance,Micro_Perforated_PE,33,High,High,Yes,88.96,False,
F01014,Onion,Vegetable,87.83,0.31,1.1,5.47,Low,115,19.9,53.0,Ambient,Long_Distance,Breathable_PP,46,High,Medium,Yes,87.83,False,
F01015,Rice,Grain,11.63,0.65,6.93,6.68,Very_Low,366,24.9,49.0,Ambient,Long_Distance,HDPE,85,Low,Low,No,11.63,False,
F01016,Wheat Flour,Grain,11.86,1.61,12.5,6.0,Very_Low,168,25.1,69.0,Ambient,Long_Distance,HDPE,78,Low,Low,No,11.86,False,
F01017,Ground Coffee,Beverage,3.08,14.11,13.07,4.97,Very_Low,370,24.4,51.0,Ambient,Normal,High_Barrier_Laminate,93,Very_Low,Very_Low,No,3.08,False,
F01018,Butter,Dairy,15.44,76.74,0.97,6.29,Very_Low,114,4.4,87.0,Chilled,Normal,Aluminum_Foil_Laminate,98,Very_Low,Very_Low,No,15.44,False,
F01019,Yogurt,Dairy,90.54,2.91,3.81,4.45,Very_Low,29,4.3,94.0,Chilled,Refrigerated,PP_Cup_Foil_Lid,52,Medium,Low,Yes,90.54,False,
F01020,Fish,Seafood,75.22,5.25,20.12,6.31,Very_Low,5,2.4,72.0,Chilled,Refrigerated,PA_PE_Vacuum,90,Low,Very_Low,Yes,75.22,True,Proximate sum > 100%; 
F01021,Potato Chips,Snacks,2.04,30.42,6.07,6.29,Very_Low,182,23.9,61.0,Ambient,Normal,Metallized_PET_PE,80,Low,Very_Low,Yes,2.04,False,
F01022,Milk Powder,Dairy,4.34,25.92,24.91,6.61,Very_Low,355,25.1,59.0,Ambient,Normal,Aluminum_Laminate,106,Very_Low,Very_Low,No,4.34,False,
F01023,Tomato,Fresh Produce,98.78,0.14,0.76,4.38,High,16,5.3,86.0,Chilled,Long_Distance,Micro_Perforated_PE,42,High,High,Yes,98.78,False,
F01024,Apple,Fresh Produce,81.89,0.16,0.46,3.49,High,62,4.7,87.0,Chilled,Normal,Micro_Perforated_PE,48,High,High,Yes,81.89,False,
F01025,Biscuits,Bakery,4.33,17.09,7.2,7.1,Very_Low,181,24.0,46.0,Ambient,Long_Distance,BOPP_PE,61,Low,Low,No,4.33,False,
F01026,Fresh Chicken,Meat,74.52,7.94,23.02,5.76,Very_Low,4,4.4,87.0,Chilled,Normal,PA_PE_Vacuum,75,Low,Very_Low,Yes,74.52,True,Proximate sum > 100%; 
F01027,Frozen Peas,Frozen Vegetable,77.52,0.55,5.42,6.31,Low,402,-18.7,84.0,Frozen,Normal,PE_Film,69,Medium,Low,Yes,77.52,False,
F01028,Coffee Powder,Beverage,3.17,15.02,13.93,5.0,Very_Low,369,25.0,53.0,Ambient,Normal,Metallized_PET_PE,71,Very_Low,Very_Low,No,3.17,False,
F01029,Peanuts,Nuts,5.45,49.42,25.94,6.67,Very_Low,197,24.1,73.0,Ambient,Normal,Metallized_PET_PE,81,Very_Low,Very_Low,No,5.45,False,
F01030,Cheese,Dairy,38.33,31.72,26.02,5.36,Very_Low,60,4.5,93.0,Chilled,Refrigerated,PA_PE_Vacuum,89,Low,Very_Low,Yes,38.33,False,
F01031,Bread,Bakery,39.12,3.86,8.67,5.53,Very_Low,8,24.9,65.0,Ambient,Normal,LDPE_Bag,46,Medium,Medium,No,39.12,False,
F01032,Mango,Fresh Produce,81.84,0.43,0.86,4.07,High,22,9.6,72.0,Chilled,Refrigerated,Breathable_PE,38,High,High,Yes,81.84,False,
F01033,Carrot,Fresh Produce,89.21,0.13,0.91,5.91,High,27,5.0,73.0,Chilled,Refrigerated,Micro_Perforated_PE,42,High,High,Yes,89.21,False,
F01034,Onion,Vegetable,87.07,0.1,1.15,5.59,Low,121,20.2,60.0,Ambient,Normal,Breathable_PP,53,High,Medium,Yes,87.07,False,
F01035,Rice,Grain,11.71,0.61,6.89,6.38,Very_Low,375,24.4,44.0,Ambient,Long_Distance,HDPE,86,Low,Low,No,11.71,False,
F01036,Wheat Flour,Grain,11.63,1.59,13.48,6.29,Very_Low,176,24.8,52.0,Ambient,Long_Distance,HDPE,82,Low,Low,No,11.63,False,
F01037,Ground Coffee,Beverage,3.48,15.21,13.71,5.12,Very_Low,408,25.1,64.0,Ambient,Long_Distance,High_Barrier_Laminate,93,Very_Low,Very_Low,No,3.48,False,
F01038,Butter,Dairy,15.72,82.75,0.99,6.17,Very_Low,123,3.6,82.0,Chilled,Refrigerated,Aluminum_Foil_Laminate,91,Very_Low,Very_Low,No,15.72,False,
F01039,Yogurt,Dairy,86.4,2.99,3.99,4.33,Very_Low,30,4.2,77.0,Chilled,Refrigerated,PP_Cup_Foil_Lid,49,Medium,Low,Yes,86.4,False,
F01040,Fish,Seafood,74.69,5.12,21.03,6.12,Very_Low,6,1.9,77.0,Chilled,Refrigerated,PA_PE_Vacuum,91,Low,Very_Low,Yes,74.69,True,Proximate sum > 100%; 
F01041,Potato Chips,Snacks,1.86,30.05,5.63,5.94,Very_Low,198,25.3,60.0,Ambient,Normal,Metallized_PET_PE,78,Low,Very_Low,Yes,1.86,False,
F01042,Milk Powder,Dairy,3.92,25.04,26.44,6.52,Very_Low,326,24.8,67.0,Ambient,Normal,Aluminum_Laminate,98,Very_Low,Very_Low,No,3.92,False,
F01043,Tomato,Fresh Produce,95.37,0.29,1.01,4.25,High,14,5.0,86.0,Chilled,Refrigerated,Micro_Perforated_PE,47,High,High,Yes,95.37,False,
F01044,Apple,Fresh Produce,89.61,0.15,0.33,3.58,High,58,4.8,86.0,Chilled,Refrigerated,Micro_Perforated_PE,36,High,High,Yes,89.61,False,
F01045,Biscuits,Bakery,3.87,17.59,7.15,6.82,Very_Low,185,25.3,52.0,Ambient,Long_Distance,BOPP_PE,56,Low,Low,No,3.87,False,
F01046,Fresh Chicken,Meat,72.5,8.2,22.65,5.82,Very_Low,4,4.3,84.0,Chilled,Normal,PA_PE_Vacuum,95,Low,Very_Low,Yes,72.5,True,Proximate sum > 100%; 
F01047,Frozen Peas,Frozen Vegetable,78.95,0.37,5.46,6.1,Low,359,-19.4,86.0,Frozen,Long_Distance,PE_Film,63,Medium,Low,Yes,78.95,False,
F01048,Coffee Powder,Beverage,2.6,15.4,14.11,4.99,Very_Low,365,25.2,65.0,Ambient,Normal,Metallized_PET_PE,84,Very_Low,Very_Low,No,2.6,False,
F01049,Peanuts,Nuts,6.19,48.93,24.26,6.77,Very_Low,184,24.9,71.0,Ambient,Normal,Metallized_PET_PE,89,Very_Low,Very_Low,No,6.19,False,
F01050,Cheese,Dairy,37.85,34.39,25.32,5.13,Very_Low,63,3.4,83.0,Chilled,Long_Distance,PA_PE_Vacuum,93,Low,Very_Low,Yes,37.85,False,
F01051,Bread,Bakery,36.85,3.98,9.41,5.57,Very_Low,9,25.0,59.0,Ambient,Normal,LDPE_Bag,57,Medium,Medium,No,36.85,False,
F01052,Mango,Fresh Produce,84.54,0.38,0.87,3.81,High,21,10.1,89.0,Chilled,Refrigerated,Breathable_PE,47,High,High,Yes,84.54,False,
F01053,Carrot,Fresh Produce,89.33,0.13,0.74,6.05,High,29,4.8,79.0,Chilled,Normal,Micro_Perforated_PE,41,High,High,Yes,89.33,False,
F01054,Onion,Vegetable,90.8,0.09,1.26,5.46,Low,111,19.9,57.0,Ambient,Normal,Breathable_PP,43,High,Medium,Yes,90.8,False,
F01055,Rice,Grain,11.95,0.7,6.82,6.66,Very_Low,381,24.2,62.0,Ambient,Long_Distance,HDPE,80,Low,Low,No,11.95,False,
F01056,Wheat Flour,Grain,12.35,1.66,12.73,6.2,Very_Low,187,25.5,63.0,Ambient,Normal,HDPE,70,Low,Low,No,12.35,False,
F01057,Ground Coffee,Beverage,2.98,15.19,14.16,5.12,Very_Low,383,25.0,56.0,Ambient,Long_Distance,High_Barrier_Laminate,94,Very_Low,Very_Low,No,2.98,False,
F01058,Butter,Dairy,15.71,80.65,0.98,6.1,Very_Low,123,3.9,95.0,Chilled,Normal,Aluminum_Foil_Laminate,87,Very_Low,Very_Low,No,15.71,False,
F01059,Yogurt,Dairy,88.93,2.92,3.96,4.2,Very_Low,29,4.1,95.0,Chilled,Refrigerated,PP_Cup_Foil_Lid,58,Medium,Low,Yes,88.93,False,
F01060,Fish,Seafood,74.98,4.96,20.29,6.06,Very_Low,5,2.2,85.0,Chilled,Refrigerated,PA_PE_Vacuum,97,Low,Very_Low,Yes,74.98,True,Proximate sum > 100%; 
F01061,Potato Chips,Snacks,1.45,29.27,5.94,6.12,Very_Low,181,25.2,74.0,Ambient,Normal,Metallized_PET_PE,82,Low,Very_Low,Yes,1.45,False,
F01062,Milk Powder,Dairy,3.92,25.96,25.83,6.63,Very_Low,360,25.0,61.0,Ambient,Long_Distance,Aluminum_Laminate,100,Very_Low,Very_Low,No,3.92,False,
F01063,Tomato,Fresh Produce,91.98,0.14,1.15,4.15,High,14,4.4,77.0,Chilled,Long_Distance,Micro_Perforated_PE,32,High,High,Yes,91.98,False,
F01064,Apple,Fresh Produce,86.43,0.25,0.38,3.34,High,59,5.5,82.0,Chilled,Normal,Micro_Perforated_PE,41,High,High,Yes,86.43,False,
F01065,Biscuits,Bakery,4.53,17.69,7.09,6.86,Very_Low,172,25.6,62.0,Ambient,Long_Distance,BOPP_PE,66,Low,Low,No,4.53,False,
F01066,Fresh Chicken,Meat,71.55,7.97,23.68,5.81,Very_Low,4,4.4,90.0,Chilled,Long_Distance,PA_PE_Vacuum,91,Low,Very_Low,Yes,71.55,True,Proximate sum > 100%; 
F01067,Frozen Peas,Frozen Vegetable,78.72,0.43,5.62,6.15,Low,402,-16.0,83.0,Frozen,Long_Distance,PE_Film,67,Medium,Low,Yes,78.72,False,
F01068,Coffee Powder,Beverage,3.56,14.82,14.44,5.0,Very_Low,350,24.9,59.0,Ambient,Normal,Metallized_PET_PE,83,Very_Low,Very_Low,No,3.56,False,
F01069,Peanuts,Nuts,5.91,48.84,25.8,6.54,Very_Low,193,24.7,48.0,Ambient,Long_Distance,Metallized_PET_PE,87,Very_Low,Very_Low,No,5.91,False,
F01070,Cheese,Dairy,38.48,32.27,26.06,5.2,Very_Low,57,4.7,75.0,Chilled,Refrigerated,PA_PE_Vacuum,86,Low,Very_Low,Yes,38.48,False,
F01071,Bread,Bakery,37.41,4.14,8.83,5.35,Very_Low,8,26.0,53.0,Ambient,Normal,LDPE_Bag,56,Medium,Medium,No,37.41,False,
F01072,Mango,Fresh Produce,84.39,0.38,0.52,3.87,High,21,8.6,85.0,Chilled,Normal,Breathable_PE,43,High,High,Yes,84.39,False,
F01073,Carrot,Fresh Produce,91.78,0.25,0.89,6.15,High,30,5.8,79.0,Chilled,Refrigerated,Micro_Perforated_PE,34,High,High,Yes,91.78,False,
F01074,Onion,Vegetable,86.25,0.0,1.2,5.29,Low,121,20.0,60.0,Ambient,Normal,Breathable_PP,57,High,Medium,Yes,86.25,False,
F01075,Rice,Grain,11.93,0.65,6.89,6.55,Very_Low,377,25.1,67.0,Ambient,Long_Distance,HDPE,83,Low,Low,No,11.93,False,
F01076,Wheat Flour,Grain,11.87,1.5,13.51,6.01,Very_Low,165,25.0,66.0,Ambient,Normal,HDPE,78,Low,Low,No,11.87,False,
F01077,Ground Coffee,Beverage,2.91,15.9,13.88,5.08,Very_Low,378,24.8,60.0,Ambient,Normal,High_Barrier_Laminate,97,Very_Low,Very_Low,No,2.91,False,
F01078,Butter,Dairy,15.58,83.11,0.96,6.18,Very_Low,124,4.2,89.0,Chilled,Refrigerated,Aluminum_Foil_Laminate,91,Very_Low,Very_Low,No,15.58,False,
F01079,Yogurt,Dairy,86.79,2.96,3.97,4.44,Very_Low,30,4.0,71.0,Chilled,Refrigerated,PP_Cup_Foil_Lid,52,Medium,Low,Yes,86.79,False,
F01080,Fish,Seafood,77.57,5.29,18.95,6.16,Very_Low,3,1.2,71.0,Chilled,Refrigerated,PA_PE_Vacuum,93,Low,Very_Low,Yes,77.57,True,Proximate sum > 100%; 
F01081,Potato Chips,Snacks,2.13,29.29,6.19,6.29,Very_Low,180,25.7,59.0,Ambient,Long_Distance,Metallized_PET_PE,79,Low,Very_Low,Yes,2.13,False,
F01082,Milk Powder,Dairy,3.93,25.96,25.61,6.73,Very_Low,351,25.1,64.0,Ambient,Long_Distance,Aluminum_Laminate,101,Very_Low,Very_Low,No,3.93,False,
F01083,Tomato,Fresh Produce,98.18,0.18,0.97,4.03,High,15,4.5,73.0,Chilled,Long_Distance,Micro_Perforated_PE,31,High,High,Yes,98.18,False,
F01084,Apple,Fresh Produce,88.02,0.05,0.15,3.52,High,59,4.7,70.0,Chilled,Normal,Micro_Perforated_PE,40,High,High,Yes,88.02,False,
F01085,Biscuits,Bakery,3.95,18.08,6.92,7.03,Very_Low,195,24.8,55.0,Ambient,Long_Distance,BOPP_PE,56,Low,Low,No,3.95,False,
F01086,Fresh Chicken,Meat,71.75,8.06,22.7,5.56,Very_Low,4,4.0,77.0,Chilled,Long_Distance,PA_PE_Vacuum,88,Low,Very_Low,Yes,71.75,True,Proximate sum > 100%; 
F01087,Frozen Peas,Frozen Vegetable,81.7,0.23,5.38,6.18,Low,409,-16.6,73.0,Frozen,Normal,PE_Film,66,Medium,Low,Yes,81.7,False,
F01088,Coffee Powder,Beverage,3.07,14.79,13.65,4.87,Very_Low,416,24.9,44.0,Ambient,Normal,Metallized_PET_PE,87,Very_Low,Very_Low,No,3.07,False,
F01089,Peanuts,Nuts,6.07,50.87,24.54,6.45,Very_Low,157,25.0,64.0,Ambient,Normal,Metallized_PET_PE,81,Very_Low,Very_Low,No,6.07,False,
F01090,Cheese,Dairy,37.8,34.45,26.01,5.31,Very_Low,57,3.4,70.0,Chilled,Refrigerated,PA_PE_Vacuum,87,Low,Very_Low,Yes,37.8,False,
F01091,Bread,Bakery,39.46,3.95,9.18,5.52,Very_Low,7,25.4,53.0,Ambient,Normal,LDPE_Bag,50,Medium,Medium,No,39.46,False,
F01092,Mango,Fresh Produce,80.71,0.44,1.0,3.88,High,20,9.6,86.0,Chilled,Long_Distance,Breathable_PE,35,High,High,Yes,80.71,False,
F01093,Carrot,Fresh Produce,85.13,0.15,1.0,6.12,High,30,4.8,91.0,Chilled,Long_Distance,Micro_Perforated_PE,46,High,High,Yes,85.13,False,
F01094,Onion,Vegetable,91.44,0.15,1.09,5.34,Low,118,20.2,51.0,Ambient,Long_Distance,Breathable_PP,50,High,Medium,Yes,91.44,False,
F01095,Rice,Grain,11.79,0.8,7.19,6.35,Very_Low,368,25.5,50.0,Ambient,Long_Distance,HDPE,80,Low,Low,No,11.79,False,
F01096,Wheat Flour,Grain,11.87,1.46,13.04,5.91,Very_Low,167,25.2,53.0,Ambient,Long_Distance,HDPE,85,Low,Low,No,11.87,False,
F01097,Ground Coffee,Beverage,3.57,14.31,13.87,5.03,Very_Low,350,24.6,58.0,Ambient,Long_Distance,High_Barrier_Laminate,91,Very_Low,Very_Low,No,3.57,False,
F01098,Butter,Dairy,16.25,82.65,1.01,6.3,Very_Low,121,3.6,83.0,Chilled,Normal,Aluminum_Foil_Laminate,91,Very_Low,Very_Low,No,16.25,False,
F01099,Yogurt,Dairy,87.51,2.92,3.77,4.2,Very_Low,27,4.2,82.0,Chilled,Long_Distance,PP_Cup_Foil_Lid,50,Medium,Low,Yes,87.51,False,
F01100,Fish,Seafood,76.14,4.95,20.19,6.26,Very_Low,4,2.1,67.0,Chilled,Long_Distance,PA_PE_Vacuum,92,Low,Very_Low,Yes,76.14,True,Proximate sum > 100%; 
F01101,Potato Chips,Snacks,2.24,28.73,6.1,6.3,Very_Low,203,24.7,60.0,Ambient,Long_Distance,Metallized_PET_PE,80,Low,Very_Low,Yes,2.24,False,
F01102,Milk Powder,Dairy,4.01,25.87,24.71,6.48,Very_Low,385,25.2,75.0,Ambient,Normal,Aluminum_Laminate,95,Very_Low,Very_Low,No,4.01,False,
F01103,Tomato,Fresh Produce,95.86,0.13,0.9,4.28,High,16,4.6,71.0,Chilled,Refrigerated,Micro_Perforated_PE,46,High,High,Yes,95.86,False,
F01104,Apple,Fresh Produce,86.0,0.09,0.17,3.38,High,58,5.2,78.0,Chilled,Refrigerated,Micro_Perforated_PE,49,High,High,Yes,86.0,False,
F01105,Biscuits,Bakery,3.73,18.41,6.96,6.89,Very_Low,184,25.4,62.0,Ambient,Long_Distance,BOPP_PE,64,Low,Low,No,3.73,False,
F01106,Fresh Chicken,Meat,72.61,8.09,22.79,5.78,Very_Low,5,3.8,91.0,Chilled,Normal,PA_PE_Vacuum,85,Low,Very_Low,Yes,72.61,True,Proximate sum > 100%; 
F01107,Frozen Peas,Frozen Vegetable,80.12,0.5,5.07,6.08,Low,367,-16.4,90.0,Frozen,Long_Distance,PE_Film,72,Medium,Low,Yes,80.12,False,
F01108,Coffee Powder,Beverage,3.17,14.82,13.49,4.89,Very_Low,397,25.2,60.0,Ambient,Long_Distance,Metallized_PET_PE,79,Very_Low,Very_Low,No,3.17,False,
F01109,Peanuts,Nuts,5.86,50.35,25.19,6.44,Very_Low,176,24.9,59.0,Ambient,Normal,Metallized_PET_PE,80,Very_Low,Very_Low,No,5.86,False,
F01110,Cheese,Dairy,37.2,31.64,25.78,5.18,Very_Low,59,3.8,82.0,Chilled,Long_Distance,PA_PE_Vacuum,91,Low,Very_Low,Yes,37.2,False,
F01111,Bread,Bakery,37.7,4.11,8.94,5.64,Very_Low,7,25.0,67.0,Ambient,Long_Distance,LDPE_Bag,53,Medium,Medium,No,37.7,False,
F01112,Mango,Fresh Produce,81.96,0.41,0.94,3.79,High,20,9.7,81.0,Chilled,Long_Distance,Breathable_PE,44,High,High,Yes,81.96,False,
